num_containers,arrival_rate,cpu_shares_per_container,avg_cpu_usage,latency,processing_rate,previous_arrival_rate,arrival_change_rate,cpu_utilization,data_processing_rate
3,26,4200,3228.666666666667,0.9155800000000001,20.35,27,0.9629629629629629,0.7687301587301588,0.7826923076923078
3,27,4100,3136.333333333333,0.94698,19.32,26,1.0384615384615385,0.7649593495934959,0.7155555555555556
2,27,4600,3646.5,1.49739,16.1,27,1.0,0.7927173913043478,0.5962962962962963
2,27,4000,3569.5,1.52084,15.82,27,1.0,0.892375,0.585925925925926
1,26,4100,3553.0,2.86498,9.07,27,0.9629629629629629,0.8665853658536585,0.34884615384615386
3,24,4600,3190.3333333333335,0.78885,21.0,26,0.9230769230769231,0.6935507246376812,0.875
1,25,4300,3545.0,2.75656,9.07,24,1.0416666666666667,0.8244186046511628,0.3628
2,24,4900,2970.5,1.33179,14.95,25,0.96,0.6062244897959184,0.6229166666666667
1,23,4800,3460.0,2.55348,9.0,24,0.9583333333333334,0.7208333333333333,0.391304347826087
1,22,4400,3526.0,2.4628699999999997,8.95,23,0.9565217391304348,0.8013636363636364,0.4068181818181818
3,22,4200,3319.6666666666665,0.58456,20.93,22,1.0,0.7903968253968253,0.9513636363636363
1,22,4500,3543.0,2.43965,9.05,22,1.0,0.7873333333333333,0.4113636363636364
2,23,4900,3431.5,1.17069,16.0,22,1.0454545454545454,0.7003061224489796,0.6956521739130435
2,23,4400,3642.5,1.2409000000000001,16.23,23,1.0,0.8278409090909091,0.7056521739130435
1,24,4000,3533.0,2.6757600000000004,8.95,23,1.0434782608695652,0.88325,0.3729166666666666
2,24,4700,3551.0,1.30241,16.07,24,1.0,0.755531914893617,0.6695833333333333
2,26,4700,3365.9999999999995,1.3785399999999999,15.68,24,1.0833333333333333,0.7161702127659574,0.6030769230769231
1,27,4000,3501.0,3.01954,8.93,26,1.0384615384615385,0.87525,0.3307407407407407
3,30,4500,3394.3333333333335,1.0645,20.62,27,1.1111111111111112,0.7542962962962964,0.6873333333333334
3,29,4200,3406.0,1.01859,20.07,30,0.9666666666666667,0.810952380952381,0.6920689655172414
2,26,4300,3643.5,1.40659,16.3,29,0.896551724137931,0.8473255813953489,0.6269230769230769
1,23,4700,3546.0,2.53075,9.1,26,0.8846153846153846,0.754468085106383,0.39565217391304347
1,19,4000,3529.0,2.09857,9.05,23,0.8260869565217391,0.88225,0.47631578947368425
3,17,4600,2614.6666666666665,0.25468,17.0,19,0.8947368421052632,0.5684057971014492,1.0
2,14,4000,3169.0,0.26979000000000003,14.03,17,0.8235294117647058,0.79225,1.002142857142857
3,7,4600,1258.6666666666667,0.16044999999999998,7.0,14,0.5,0.27362318840579714,1.0
2,5,4800,1171.5,0.14497,5.0,7,0.7142857142857143,0.2440625,1.0
1,4,4800,1657.0,0.12712,4.03,5,0.8,0.34520833333333334,1.0075
3,3,4300,486.0,0.14042,3.0,4,0.75,0.11302325581395349,1.0
1,4,4600,1599.0,0.15633000000000002,4.0,3,1.3333333333333333,0.3476086956521739,1.0
1,3,4000,1198.0,0.12602,3.02,4,0.75,0.2995,1.0066666666666666
3,3,4100,557.3333333333334,0.13787,3.0,3,1.0,0.13593495934959351,1.0
2,2,4600,439.5,0.13238999999999998,2.0,3,0.6666666666666666,0.09554347826086956,1.0
3,2,4200,334.9999999999999,0.14539,2.0,2,1.0,0.07976190476190473,1.0
1,3,4500,1193.0,0.12566,3.0,2,1.5,0.26511111111111113,1.0
3,4,4400,634.0,0.14323,4.0,3,1.3333333333333333,0.1440909090909091,1.0
2,6,4200,1266.5,0.15866,6.0,4,1.5,0.30154761904761906,1.0
1,10,4600,3530.0,1.0946600000000002,9.05,6,1.6666666666666667,0.7673913043478261,0.905
2,14,4400,3154.4999999999995,0.47314999999999996,13.75,10,1.4,0.7169318181818181,0.9821428571428571
1,18,4300,3581.0,1.98758,9.05,14,1.2857142857142858,0.8327906976744186,0.5027777777777778
1,21,4400,3555.0,2.32199,9.03,18,1.1666666666666667,0.8079545454545455,0.43
1,22,4300,3561.0,2.4072199999999997,9.18,21,1.0476190476190477,0.8281395348837209,0.41727272727272724
1,24,4000,3550.0,2.64831,9.07,22,1.0909090909090908,0.8875,0.3779166666666667
2,25,4600,3288.5,1.45272,14.45,24,1.0416666666666667,0.7148913043478261,0.578
3,27,4500,3208.0,0.94217,21.0,25,1.08,0.7128888888888889,0.7777777777777778
1,27,4500,3688.0,3.63175,7.42,27,1.0,0.8195555555555556,0.2748148148148148
1,27,4300,3536.0,2.9911399999999997,9.0,27,1.0,0.8223255813953488,0.3333333333333333
1,26,4400,3544.0,2.90627,8.95,27,0.9629629629629629,0.8054545454545454,0.34423076923076923
2,27,4900,3641.5,1.49689,16.23,26,1.0384615384615385,0.7431632653061224,0.6011111111111112
3,27,4300,3127.666666666667,0.91218,19.95,27,1.0,0.7273643410852714,0.7388888888888888
3,27,4300,3393.0,0.9567100000000001,20.65,27,1.0,0.7890697674418604,0.7648148148148147
3,26,4600,3086.3333333333335,0.9255800000000001,20.85,27,0.9629629629629629,0.6709420289855073,0.801923076923077
1,25,4900,3528.0,2.78075,9.0,26,0.9615384615384616,0.72,0.36
3,24,4900,2983.6666666666665,0.81384,19.15,25,0.96,0.6089115646258503,0.7979166666666666
1,25,4700,3515.0,2.8043299999999998,8.93,24,1.0416666666666667,0.747872340425532,0.35719999999999996
1,24,4000,3566.0,2.64598,9.05,25,0.96,0.8915,0.3770833333333334
3,22,4300,3014.6666666666665,0.63073,19.62,24,0.9166666666666666,0.7010852713178294,0.8918181818181818
2,22,4200,3379.5,1.15883,14.62,22,1.0,0.8046428571428571,0.6645454545454546
3,22,4100,3311.0,0.58984,20.77,22,1.0,0.8075609756097561,0.9440909090909091
2,23,4300,3452.5,1.23858,15.03,22,1.0454545454545454,0.8029069767441861,0.6534782608695652
1,23,4000,3530.0,2.5513000000000003,9.03,23,1.0,0.8825,0.3926086956521739
3,24,4600,3012.6666666666665,0.8255800000000001,19.18,23,1.0434782608695652,0.654927536231884,0.7991666666666667
1,24,4100,3522.0,2.66727,9.03,24,1.0,0.8590243902439024,0.37625
1,26,4800,3551.0,2.86602,9.1,24,1.0833333333333333,0.7397916666666666,0.35
1,27,4500,3543.0,2.9540300000000004,9.15,26,1.0384615384615385,0.7873333333333333,0.3388888888888889
1,30,4500,3541.0,3.30485,9.05,27,1.1111111111111112,0.7868888888888889,0.3016666666666667
3,29,4000,3075.333333333333,1.0599100000000001,19.43,30,0.9666666666666667,0.7688333333333333,0.67
3,26,4700,3276.666666666667,0.92148,20.73,29,0.896551724137931,0.697163120567376,0.7973076923076923
3,23,4800,2922.666666666667,0.73681,18.75,26,0.8846153846153846,0.6088888888888889,0.8152173913043478
1,19,4200,3543.0,2.09688,9.07,23,0.8260869565217391,0.8435714285714285,0.4773684210526316
1,17,4100,3571.0,1.89048,9.0,19,0.8947368421052632,0.8709756097560976,0.5294117647058824
3,14,4000,2268.666666666667,0.20322,14.03,17,0.8235294117647058,0.5671666666666667,1.002142857142857
2,7,4100,1572.0,0.14956,7.0,14,0.5,0.38341463414634147,1.0
2,5,4400,1171.0,0.14629,5.0,7,0.7142857142857143,0.2661363636363636,1.0
3,4,4600,708.6666666666666,0.14829,4.0,5,0.8,0.15405797101449276,1.0
2,3,4000,685.5,0.14834999999999998,3.0,4,0.75,0.171375,1.0
1,4,4700,1600.0,0.19926,4.0,3,1.3333333333333333,0.3404255319148936,1.0
1,3,4900,1257.0,0.15535,3.02,4,0.75,0.256530612244898,1.0066666666666666
3,3,4500,470.66666666666663,0.15808000000000003,3.0,3,1.0,0.10459259259259258,1.0
1,2,4100,847.0,0.12495,2.0,3,0.6666666666666666,0.20658536585365853,1.0
2,2,4400,391.4999999999999,0.12974000000000002,2.02,2,1.0,0.0889772727272727,1.01
2,3,4500,696.5,0.1315,3.0,2,1.5,0.15477777777777776,1.0
1,4,4400,1666.0,0.14692,4.0,3,1.3333333333333333,0.37863636363636366,1.0
2,6,4800,1401.0,0.18431999999999998,6.0,4,1.5,0.291875,1.0
3,10,4700,1636.3333333333333,0.1926,10.0,6,1.6666666666666667,0.34815602836879433,1.0
3,14,4800,2285.6666666666665,0.22691,14.0,10,1.4,0.47618055555555555,1.0
3,18,4200,2908.333333333333,0.29028,18.02,14,1.2857142857142858,0.6924603174603174,1.001111111111111
3,21,4500,3201.6666666666665,0.44204000000000004,20.85,18,1.1666666666666667,0.7114814814814815,0.9928571428571429
2,22,4000,3648.5,1.2274800000000001,15.18,21,1.0476190476190477,0.912125,0.69
2,24,4700,3561.0,1.31814,15.45,22,1.0909090909090908,0.7576595744680851,0.6437499999999999
3,25,4900,3392.333333333333,0.78714,21.1,24,1.0416666666666667,0.6923129251700679,0.8440000000000001
1,27,4800,3533.0,2.9912199999999998,9.03,25,1.08,0.7360416666666667,0.33444444444444443
3,27,4600,3301.0,0.9994,19.85,27,1.0,0.7176086956521739,0.7351851851851853
3,27,4500,3327.3333333333335,0.92822,21.25,27,1.0,0.7394074074074074,0.7870370370370371
1,26,4200,3528.0,2.88477,9.03,27,0.9629629629629629,0.84,0.34730769230769226
1,27,4700,3532.0,3.0107399999999997,8.97,26,1.0384615384615385,0.7514893617021277,0.33222222222222225
1,27,4700,3520.0,3.01969,8.95,27,1.0,0.7489361702127659,0.33148148148148143
1,27,4600,3528.0,3.00073,9.03,27,1.0,0.7669565217391304,0.33444444444444443
2,26,4600,3612.0,1.37626,16.2,27,0.9629629629629629,0.7852173913043479,0.6230769230769231
1,25,4900,3531.0,2.75675,9.07,26,0.9615384615384616,0.7206122448979592,0.3628
1,24,4800,3550.0,2.66518,9.0,25,0.96,0.7395833333333334,0.375
3,25,4000,3392.333333333333,0.81049,20.23,24,1.0416666666666667,0.8480833333333333,0.8092
2,24,4800,3218.0,1.3332,14.65,25,0.96,0.6704166666666667,0.6104166666666667
1,23,4900,3541.0,2.5434099999999997,9.07,24,0.9583333333333334,0.7226530612244898,0.3943478260869565
3,22,4200,3060.666666666666,0.58589,20.7,23,0.9565217391304348,0.7287301587301586,0.9409090909090909
1,22,4300,3519.0,2.47116,8.93,22,1.0,0.8183720930232559,0.4059090909090909
2,22,4400,3163.9999999999995,1.13407,15.0,22,1.0,0.719090909090909,0.6818181818181818
1,23,4700,3536.0,2.55383,9.03,22,1.0454545454545454,0.7523404255319149,0.3926086956521739
3,23,4400,3139.333333333333,0.6921900000000001,20.02,23,1.0,0.7134848484848484,0.8704347826086957
2,24,4900,3203.0000000000005,1.29243,14.35,23,1.0434782608695652,0.6536734693877552,0.5979166666666667
1,24,4700,3554.0,2.59549,9.25,24,1.0,0.7561702127659574,0.3854166666666667
3,26,4400,3151.0,0.88567,21.38,24,1.0833333333333333,0.7161363636363637,0.8223076923076923
3,27,4500,3507.6666666666665,0.9994400000000001,20.55,26,1.0384615384615385,0.7794814814814814,0.7611111111111112
1,30,4200,3516.0,3.33669,8.97,27,1.1111111111111112,0.8371428571428572,0.29900000000000004
1,29,4400,3527.0,3.25615,8.9,30,0.9666666666666667,0.8015909090909091,0.30689655172413793
1,26,4600,3548.0,2.8667399999999996,9.1,29,0.896551724137931,0.7713043478260869,0.35
2,23,4200,3375.4999999999995,1.1846199999999998,14.82,26,0.8846153846153846,0.8036904761904761,0.6443478260869565
2,19,4300,3387.0,0.99929,15.68,23,0.8260869565217391,0.7876744186046511,0.8252631578947368
2,17,4600,3456.0,0.69978,16.07,19,0.8947368421052632,0.7513043478260869,0.9452941176470588
1,14,4800,3544.0,1.5503699999999998,9.03,17,0.8235294117647058,0.7383333333333333,0.6449999999999999
3,7,4200,1175.6666666666667,0.15665,7.0,14,0.5,0.27992063492063496,1.0
3,5,4100,781.3333333333334,0.15064,5.0,7,0.7142857142857143,0.19056910569105692,1.0
3,4,4500,604.6666666666666,0.143,4.0,5,0.8,0.13437037037037036,1.0
1,3,4600,1224.0,0.13047,3.0,4,0.75,0.26608695652173914,1.0
3,4,4900,572.6666666666666,0.13947,4.0,3,1.3333333333333333,0.11687074829931972,1.0
1,3,4700,1199.0,0.13063999999999998,3.02,4,0.75,0.2551063829787234,1.0066666666666666
3,3,4900,451.3333333333333,0.1371,3.0,3,1.0,0.09210884353741496,1.0
2,2,4500,480.5,0.13213999999999998,2.0,3,0.6666666666666666,0.10677777777777778,1.0
3,2,4300,292.6666666666666,0.13727,2.02,2,1.0,0.06806201550387594,1.01
1,3,4800,1220.0,0.12634,3.0,2,1.5,0.25416666666666665,1.0
2,4,4100,915.0,0.14784,4.03,3,1.3333333333333333,0.22317073170731708,1.0075
1,6,4700,2441.0,0.24384,6.03,4,1.5,0.5193617021276595,1.0050000000000001
1,10,4600,3544.0,1.08816,9.03,6,1.6666666666666667,0.7704347826086957,0.9029999999999999
3,14,4900,2253.0,0.25403,14.07,10,1.4,0.45979591836734696,1.0050000000000001
3,18,4400,2836.0,0.28844,18.05,14,1.2857142857142858,0.6445454545454545,1.0027777777777778
3,21,4400,2999.6666666666665,0.57129,19.25,18,1.1666666666666667,0.6817424242424243,0.9166666666666666
2,22,4000,3626.0,1.16451,16.15,21,1.0476190476190477,0.9065,0.734090909090909
2,24,4200,3526.0,1.24845,16.43,22,1.0909090909090908,0.8395238095238096,0.6845833333333333
1,25,4300,3528.0,2.77619,9.03,24,1.0416666666666667,0.8204651162790698,0.36119999999999997
1,27,4900,3526.0,3.0062699999999998,9.0,25,1.08,0.7195918367346938,0.3333333333333333
3,27,4300,3451.6666666666665,0.93113,21.48,27,1.0,0.8027131782945736,0.7955555555555556
3,27,4100,3464.3333333333335,0.98846,20.5,27,1.0,0.844959349593496,0.7592592592592593
3,26,4400,3241.0,0.9700599999999999,20.77,27,0.9629629629629629,0.7365909090909091,0.7988461538461539
1,27,4800,3546.0,2.97007,9.12,26,1.0384615384615385,0.73875,0.33777777777777773
3,27,4400,3285.0,0.9395,20.23,27,1.0,0.7465909090909091,0.7492592592592593
3,27,4000,3393.666666666667,0.9169299999999999,21.62,27,1.0,0.8484166666666667,0.8007407407407408
2,26,4100,3568.0,1.5117,16.35,27,0.9629629629629629,0.8702439024390244,0.6288461538461539
1,25,4100,3516.0,2.7796,9.0,26,0.9615384615384616,0.8575609756097561,0.36
3,24,4800,3303.0000000000005,0.73333,20.8,25,0.96,0.6881250000000001,0.8666666666666667
3,25,4300,3429.0000000000005,0.8244400000000001,21.38,24,1.0416666666666667,0.7974418604651163,0.8552
2,24,4700,3432.0,1.31904,14.65,25,0.96,0.7302127659574468,0.6104166666666667
3,23,4400,3425.0000000000005,0.5854299999999999,21.65,24,0.9583333333333334,0.778409090909091,0.9413043478260869
3,22,4300,3019.666666666667,0.64465,19.18,23,0.9565217391304348,0.7022480620155039,0.8718181818181818
1,22,4700,3531.0,2.44724,9.0,22,1.0,0.7512765957446809,0.4090909090909091
2,22,4600,3638.0,1.25377,15.38,22,1.0,0.7908695652173913,0.6990909090909091
1,23,4800,3533.0,2.55492,9.03,22,1.0454545454545454,0.7360416666666667,0.3926086956521739
1,23,4700,3523.0,2.5565900000000004,9.0,23,1.0,0.7495744680851064,0.391304347826087
1,24,4200,3534.0,2.64973,9.07,23,1.0434782608695652,0.8414285714285714,0.3779166666666667
3,24,4600,3337.3333333333335,0.7276699999999999,20.95,24,1.0,0.7255072463768116,0.8729166666666667
2,26,4900,3581.5,1.4185699999999999,15.78,24,1.0833333333333333,0.7309183673469388,0.6069230769230769
3,27,4300,3337.3333333333335,0.86878,21.1,26,1.0384615384615385,0.776124031007752,0.7814814814814816
2,30,4500,3602.5,1.69833,16.23,27,1.1111111111111112,0.8005555555555556,0.541
2,29,4400,2918.0,1.69093,14.3,30,0.9666666666666667,0.6631818181818182,0.4931034482758621
1,26,4800,3534.0,2.8679099999999997,9.05,29,0.896551724137931,0.73625,0.3480769230769231
2,23,4000,3202.4999999999995,1.32154,13.65,26,0.8846153846153846,0.8006249999999999,0.5934782608695652
1,19,4300,3539.0,2.1141900000000002,8.97,23,0.8260869565217391,0.8230232558139535,0.47210526315789475
1,17,4900,3538.0,1.88847,9.03,19,0.8947368421052632,0.7220408163265306,0.5311764705882352
2,14,4500,3158.5,0.37259,13.9,17,0.8235294117647058,0.7018888888888889,0.9928571428571429
1,7,4000,2787.0,0.19255,7.0,14,0.5,0.69675,1.0
2,5,4300,1014.9999999999999,0.16867,4.97,7,0.7142857142857143,0.23604651162790696,0.994
3,4,4700,592.3333333333334,0.14883000000000002,4.0,5,0.8,0.12602836879432625,1.0
2,3,4900,677.9999999999999,0.15203999999999998,3.0,4,0.75,0.13836734693877548,1.0
3,4,4400,594.0,0.14465,4.03,3,1.3333333333333333,0.135,1.0075
2,3,4800,664.5000000000001,0.15195,3.0,4,0.75,0.13843750000000002,1.0
2,3,4400,657.0,0.14521,3.02,3,1.0,0.14931818181818182,1.0066666666666666
2,2,4600,428.5,0.13033,2.0,3,0.6666666666666666,0.09315217391304348,1.0
2,2,4100,501.50000000000006,0.13019999999999998,2.0,2,1.0,0.12231707317073172,1.0
3,3,4700,504.6666666666667,0.14930000000000002,3.0,2,1.5,0.1073758865248227,1.0
3,4,4800,654.3333333333334,0.15319,4.0,3,1.3333333333333333,0.13631944444444447,1.0
3,6,4800,887.6666666666666,0.16444,5.97,4,1.5,0.18493055555555554,0.995
3,10,4400,1502.3333333333333,0.18283000000000002,10.0,6,1.6666666666666667,0.34143939393939393,1.0
2,14,4600,3136.0,0.50784,13.72,10,1.4,0.6817391304347826,0.9800000000000001
3,18,4500,2734.0,0.36293000000000003,17.9,14,1.2857142857142858,0.6075555555555555,0.9944444444444444
1,21,4500,3532.0,2.33587,9.0,18,1.1666666666666667,0.7848888888888889,0.42857142857142855
1,22,4600,3560.0,2.42273,9.07,21,1.0476190476190477,0.7739130434782608,0.4122727272727273
3,24,4800,3587.3333333333335,0.61329,23.23,22,1.0909090909090908,0.7473611111111111,0.9679166666666666
1,25,4700,3530.0,2.7691999999999997,9.0,24,1.0416666666666667,0.7510638297872341,0.36
1,27,4900,3556.0,3.00019,9.0,25,1.08,0.7257142857142858,0.3333333333333333
1,27,4100,3537.0,2.9757399999999996,9.07,27,1.0,0.8626829268292683,0.33592592592592596
1,27,4900,3556.0,2.98921,9.05,27,1.0,0.7257142857142858,0.3351851851851852
1,26,4300,3503.0,2.86877,9.07,27,0.9629629629629629,0.8146511627906977,0.34884615384615386
2,27,4000,3389.5,1.4503499999999998,15.38,26,1.0384615384615385,0.847375,0.5696296296296297
3,27,4600,3417.3333333333335,0.85684,22.52,27,1.0,0.7428985507246377,0.8340740740740741
2,27,4300,3482.9999999999995,1.5344200000000001,16.07,27,1.0,0.8099999999999999,0.5951851851851852
3,26,4100,3278.0,0.8051799999999999,21.45,27,0.9629629629629629,0.7995121951219513,0.825
3,25,4300,3383.6666666666665,0.67749,22.43,26,0.9615384615384616,0.7868992248062016,0.8972
1,24,4700,3549.0,2.9689,9.0,25,0.96,0.7551063829787235,0.375
3,25,4200,3108.6666666666665,0.77337,21.02,24,1.0416666666666667,0.7401587301587301,0.8408
2,24,4500,3469.0000000000005,1.2917,15.72,25,0.96,0.770888888888889,0.655
3,23,4300,3494.666666666667,0.58714,22.35,24,0.9583333333333334,0.8127131782945737,0.9717391304347827
3,22,4600,3342.6666666666665,0.66134,20.5,23,0.9565217391304348,0.7266666666666667,0.9318181818181818
3,22,4300,3035.3333333333335,0.69597,18.45,22,1.0,0.7058914728682171,0.8386363636363636
1,22,4900,3555.0,2.42511,9.07,22,1.0,0.7255102040816327,0.4122727272727273
1,23,4400,3538.0,2.53436,9.1,22,1.0454545454545454,0.8040909090909091,0.39565217391304347
2,23,4000,3187.0,1.28024,14.7,23,1.0,0.79675,0.6391304347826087
2,24,4900,3500.4999999999995,1.22282,15.72,23,1.0434782608695652,0.7143877551020408,0.655
2,24,4300,3577.4999999999995,1.33257,15.9,24,1.0,0.8319767441860464,0.6625
2,26,4300,3590.0,1.40878,15.43,24,1.0833333333333333,0.8348837209302326,0.5934615384615385
2,27,4400,3312.0000000000005,1.4582899999999999,15.25,26,1.0384615384615385,0.7527272727272728,0.5648148148148148
2,30,4000,3327.5,1.7226700000000001,14.78,27,1.1111111111111112,0.831875,0.49266666666666664
3,29,4800,3234.666666666667,1.06095,21.6,30,0.9666666666666667,0.673888888888889,0.7448275862068966
1,26,4600,3537.0,2.84905,9.12,29,0.896551724137931,0.7689130434782608,0.3507692307692307
2,23,4200,3429.9999999999995,1.2126199999999998,15.95,26,0.8846153846153846,0.8166666666666665,0.6934782608695652
2,19,4400,3236.5,1.0213400000000001,14.82,23,0.8260869565217391,0.7355681818181818,0.78
2,17,4500,3596.0,0.69723,15.57,19,0.8947368421052632,0.7991111111111111,0.9158823529411765
3,14,4000,2293.666666666667,0.19062,14.03,17,0.8235294117647058,0.5734166666666668,1.002142857142857
2,7,4400,1582.5,0.16069999999999998,7.0,14,0.5,0.35965909090909093,1.0
3,5,4300,838.0,0.14194,5.03,7,0.7142857142857143,0.19488372093023257,1.006
1,4,4000,1647.0,0.13848,4.0,5,0.8,0.41175,1.0
1,3,4900,1253.0,0.12513,3.0,4,0.75,0.2557142857142857,1.0
1,4,4400,1695.0,0.12774,4.0,3,1.3333333333333333,0.38522727272727275,1.0
3,3,4200,483.6666666666667,0.14308,3.02,4,0.75,0.11515873015873017,1.0066666666666666
1,3,4600,1276.0,0.12782,3.0,3,1.0,0.2773913043478261,1.0
1,2,4200,815.0,0.12523,2.0,3,0.6666666666666666,0.19404761904761905,1.0
1,2,4900,845.0,0.12563,2.0,2,1.0,0.17244897959183675,1.0
2,3,4100,739.0,0.15625999999999998,3.0,2,1.5,0.18024390243902438,1.0
1,4,4500,1546.0,0.23913,4.0,3,1.3333333333333333,0.34355555555555556,1.0
1,6,4300,2399.0,0.20434,6.0,4,1.5,0.5579069767441861,1.0
1,10,4700,3535.0,1.10051,8.97,6,1.6666666666666667,0.752127659574468,0.897
1,14,4600,3537.0,1.5503099999999999,9.03,10,1.4,0.7689130434782608,0.6449999999999999
1,18,4800,3558.0,1.99145,9.05,14,1.2857142857142858,0.74125,0.5027777777777778
3,21,4500,3129.999999999999,0.5654199999999999,19.77,18,1.1666666666666667,0.6955555555555554,0.9414285714285714
3,22,4000,2828.333333333333,0.6974199999999999,18.62,21,1.0476190476190477,0.7070833333333333,0.8463636363636364
3,24,4700,3224.3333333333326,0.77766,20.68,22,1.0909090909090908,0.686028368794326,0.8616666666666667
3,27,4500,3028.333333333334,0.98103,18.77,24,1.125,0.6729629629629631,0.6951851851851851
1,27,4500,3509.0,3.01208,8.95,27,1.0,0.7797777777777778,0.33148148148148143
2,27,4400,3395.0,1.44387,15.38,27,1.0,0.7715909090909091,0.5696296296296297
2,26,4900,3626.0,1.36253,16.35,27,0.9629629629629629,0.74,0.6288461538461539
1,27,4800,3540.0,2.99179,9.03,26,1.0384615384615385,0.7375,0.33444444444444443
3,27,4800,3427.3333333333335,0.92518,21.55,27,1.0,0.7140277777777778,0.7981481481481482
2,27,4900,3589.5,1.4678399999999998,15.62,27,1.0,0.7325510204081632,0.5785185185185185
3,26,4300,3302.666666666667,0.81361,20.43,27,0.9629629629629629,0.7680620155038761,0.7857692307692308
1,25,4200,3509.0,2.7920700000000003,8.95,26,0.9615384615384616,0.8354761904761905,0.358
1,24,4600,3518.0,2.6650500000000004,9.03,25,0.96,0.7647826086956522,0.37625
1,25,4600,3525.0,2.77176,9.03,24,1.0416666666666667,0.7663043478260869,0.36119999999999997
1,24,4400,3524.0,2.64262,9.07,25,0.96,0.8009090909090909,0.3779166666666667
1,23,4400,3568.0,2.5415799999999997,9.07,24,0.9583333333333334,0.8109090909090909,0.3943478260869565
1,22,4100,3516.0,2.41717,9.1,23,0.9565217391304348,0.8575609756097561,0.41363636363636364
3,22,4200,3251.333333333333,0.70021,18.68,22,1.0,0.7741269841269841,0.8490909090909091
3,22,4200,3112.666666666667,0.6429600000000001,19.77,22,1.0,0.7411111111111112,0.8986363636363636
2,23,4000,3523.0,1.19428,16.23,22,1.0454545454545454,0.88075,0.7056521739130435
1,23,4200,3530.0,2.5495799999999997,9.03,23,1.0,0.8404761904761905,0.3926086956521739
2,24,4900,3312.9999999999995,1.2120199999999999,15.72,23,1.0434782608695652,0.6761224489795917,0.655
1,26,4200,3527.0,2.9008499999999997,8.95,24,1.0833333333333333,0.8397619047619047,0.34423076923076923
2,27,4500,3595.5,1.4957,16.35,26,1.0384615384615385,0.799,0.6055555555555556
1,30,4600,3522.0,3.29901,9.1,27,1.1111111111111112,0.7656521739130435,0.30333333333333334
1,29,4600,3563.0,3.2004,9.05,30,0.9666666666666667,0.7745652173913044,0.3120689655172414
2,26,4300,3351.0,1.43408,15.1,29,0.896551724137931,0.7793023255813953,0.5807692307692307
2,23,4200,3389.5,1.24447,15.57,26,0.8846153846153846,0.8070238095238095,0.6769565217391305
3,19,4500,3028.6666666666665,0.37256,18.75,23,0.8260869565217391,0.673037037037037,0.9868421052631579
1,17,4200,3520.0,1.8979000000000001,8.97,19,0.8947368421052632,0.8380952380952381,0.5276470588235295
1,14,4100,3567.0,1.53726,9.12,17,0.8235294117647058,0.87,0.6514285714285714
2,7,4900,1468.5,0.13857,7.03,14,0.5,0.2996938775510204,1.0042857142857142
2,5,4400,1170.9999999999998,0.13606000000000001,5.0,7,0.7142857142857143,0.26613636363636356,1.0
3,4,4900,624.3333333333333,0.14375,4.03,5,0.8,0.12741496598639454,1.0075
2,3,4600,701.0000000000001,0.13341999999999998,3.0,4,0.75,0.1523913043478261,1.0
2,4,4500,1039.0,0.13235,4.0,3,1.3333333333333333,0.2308888888888889,1.0
1,3,4800,1262.0,0.12828,3.0,4,0.75,0.2629166666666667,1.0
3,3,4200,450.0,0.13964,3.0,3,1.0,0.10714285714285714,1.0
3,2,4300,331.3333333333333,0.14127,2.0,3,0.6666666666666666,0.07705426356589147,1.0
1,2,4700,838.0,0.12819,2.0,2,1.0,0.17829787234042555,1.0
2,3,4000,677.0,0.13027,3.0,2,1.5,0.16925,1.0
3,4,4100,691.6666666666667,0.14078,4.0,3,1.3333333333333333,0.16869918699186995,1.0
2,6,4100,1359.5000000000002,0.17165,6.0,4,1.5,0.3315853658536586,1.0
2,10,4000,2228.0,0.22326,10.03,6,1.6666666666666667,0.557,1.003
2,14,4300,2995.5,0.42323,13.78,10,1.4,0.6966279069767441,0.9842857142857142
3,18,4400,2923.0,0.27405,18.0,14,1.2857142857142858,0.6643181818181818,1.0
1,21,4100,3530.0,2.32408,9.05,18,1.1666666666666667,0.8609756097560975,0.430952380952381
3,22,4000,3224.6666666666665,0.64695,20.1,21,1.0476190476190477,0.8061666666666666,0.9136363636363637
1,24,4400,3534.0,2.65477,9.03,22,1.0909090909090908,0.8031818181818182,0.37625
1,25,4400,3529.0,2.7776799999999997,9.0,24,1.0416666666666667,0.8020454545454545,0.36
3,27,4700,3382.0,0.93551,20.98,25,1.08,0.7195744680851064,0.7770370370370371
1,27,4600,3527.0,2.99721,9.0,27,1.0,0.7667391304347826,0.3333333333333333
1,27,4500,3540.0,2.97516,9.05,27,1.0,0.7866666666666666,0.3351851851851852
2,26,4700,3187.0,1.40001,14.6,27,0.9629629629629629,0.6780851063829787,0.5615384615384615
2,27,4000,3629.5,1.5521099999999999,16.48,26,1.0384615384615385,0.907375,0.6103703703703703
1,27,4600,3527.0,3.00515,9.0,27,1.0,0.7667391304347826,0.3333333333333333
3,27,4700,3199.666666666667,0.93168,21.6,27,1.0,0.6807801418439717,0.8
2,26,4400,3641.0,1.50588,16.05,27,0.9629629629629629,0.8275,0.6173076923076923
2,25,4800,3615.5,1.4085999999999999,16.15,26,0.9615384615384616,0.7532291666666666,0.6459999999999999
2,24,4900,3417.0,1.19311,15.85,25,0.96,0.6973469387755102,0.6604166666666667
